Id,Name,HordeName,EffectArg0,EffectArg1,EffectArg2,EffectScalingPoints0,EffectScalingPoints1,EffectScalingPoints2,TransmogPlayerConditionId,TransmogCost,IconFileDataId,EffectPointsMin0,EffectPointsMin1,EffectPointsMin2,ItemVisual,Flags,RequiredSkillId,RequiredSkillRank,ItemLevel,Charges,Effect0,Effect1,Effect2,ScalingClass,ScalingClassRestricted,ConditionId,MinLevel,MaxLevel
"361","+$k1耐力","","7","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"362","+$k1力量","","4","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"363","+$k1敏捷","","3","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"364","+$k1智力","","5","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"365","+$k1臨機應變","","40","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"366","+$k1耐力","","7","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"367","+$k1力量","","4","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"368","+$k1敏捷","","3","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","30","0","5","0","0","0","0","0","0","0"
"369","+$k1智力","","5","0","0","0.24","0","0","0","0","0","12","0","0","0","32","0","0","30","0","5","0","0","255","0","0","0","70"
"370","+$k1臨機應變","","40","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"371","+$k1耐力","","7","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"372","+$k1力量","","4","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"383","+$k1護甲","","0","0","0","0","0","0","0","0","0","52","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"384","+$k1護甲","","0","0","0","0","0","0","0","0","0","56","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"385","+$k1護甲","","0","0","0","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"387","+$k1護甲","","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"388","+$k1護甲","","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"389","+$k1護甲","","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"403","+$k1敏捷","","3","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"404","+$k1敏捷","","3","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"405","+$k1智力","","5","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"406","+$k1智力","","5","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"407","+$k1臨機應變","","40","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"408","+$k1臨機應變","","40","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"409","+$k1耐力","","7","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"410","+$k1力量","","4","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"411","+$k1耐力","","7","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"412","+$k1力量","","4","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"423","+$k1法術能量","","45","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"424","+$k1法術能量","","45","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"425","黑暗神廟假人","","9394","0","0","0","0","0","0","0","0","0","0","0","139","0","0","0","1","0","0","0","0","0","0","0","0","0"
"426","+$k1法術能量","","45","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"427","+$9396s1法術能量","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"428","+$k1法術能量","","45","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"429","+$k1法術能量","","45","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"430","+$k1法術能量","","45","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"431","+$k1法術能量","","45","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"432","+$k1法術能量","","45","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"436","+$k1致命一擊","","32","0","0","0","0","0","0","0","0","70","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"463","秘銀盾刺(16-20)","","9782","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0"
"464","+$7215s1%坐騎速度","","7215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0"
"483","磨利(+$k1傷害)","","0","0","0","0.353","0","0","0","0","0","6","0","0","0","33","0","0","25","0","2","0","0","255","0","0","0","25"
"484","增重(+$k1傷害)","","0","0","0","0.353","0","0","0","0","0","6","0","0","0","33","0","0","25","0","2","0","0","255","0","0","0","25"
"583","+$k1敏捷/+$k2臨機應變","","3","40","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","5","5","0","0","0","0","0","0"
"584","+$k1敏捷/+$k2智力","","3","5","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","5","5","0","0","0","0","0","0"
"585","+$k1敏捷/+$k2耐力","","3","7","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","5","5","0","0","0","0","0","0"
"586","+$k1敏捷/+$k2力量","","3","4","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","5","5","0","0","0","0","0","0"
"587","+$k1智力/+$k2臨機應變","","5","40","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","5","5","0","0","0","0","0","0"
"588","+$k1智力/+$k2耐力","","5","7","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","5","5","0","0","0","0","0","0"
"589","+$k1智力/+$k2力量","","5","4","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","5","5","0","0","0","0","0","0"
"590","+$k1臨機應變/+$k2耐力","","40","7","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","5","5","0","0","0","0","0","0"
"591","+$k1臨機應變/+$k2力量","","40","4","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","5","5","0","0","0","0","0","0"
"592","+$k1耐力/+$k2力量","","7","4","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","5","5","0","0","0","0","0","0"
"663","瞄準鏡(+$k1傷害)","","0","0","0","0.15","0","0","0","0","0","5","0","0","0","33","0","0","30","0","2","0","0","255","0","0","0","60"
"664","瞄準鏡(+$k1傷害)","","0","0","0","0.2","0","0","0","0","0","7","0","0","0","33","0","0","40","0","2","0","0","255","0","0","0","60"
"684","+$k1力量","","4","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","30","0","5","0","0","0","0","0","0","0"
"723","+$k1智力","","5","0","0","0.1","0","0","0","0","0","3","0","0","29","32","0","0","1","0","5","0","0","255","0","0","0","60"
"724","+$k1耐力","","7","0","0","0.09","0","0","0","0","0","3","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"743","+$13418s1潛行","","13418","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0"
"744","+$k1護甲","","0","0","0","0.06","0","0","0","0","0","20","0","0","0","32","0","0","1","0","4","0","0","255","0","0","0","60"
"763","+$k1盾牌格擋","","15","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","1","0","5","0","0","0","0","0","0","0"
"783","+$k1護甲","","0","0","0","0.03","0","0","0","0","0","10","0","0","0","32","0","0","1","0","4","0","0","255","0","0","0","60"
"803","灼熱武器","","13897","0","0","0","0","0","41116","25000","135805","0","0","0","25","256","0","0","1","0","1","0","0","0","0","0","0","0"
"805","+$k1武器傷害","","0","0","0","0.13","0","0","0","0","0","4","0","0","2","32","0","0","1","0","2","0","0","255","0","0","0","60"
"823","+$k1力量","","4","0","0","0.1","0","0","0","0","0","3","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"843","+$k1法力","","0","0","0","0.6","0","0","0","0","0","30","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"844","+$13611s1採礦","","13611","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0"
"845","+$13614s1草藥學","","13614","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0"
"846","+$71691s1釣魚","","71691","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0"
"847","+$13624s1所有屬性","","13624","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0"
"848","+$k1護甲","","0","0","0","0.09","0","0","0","0","0","30","0","0","0","32","0","0","1","0","4","0","0","255","0","0","0","60"
"849","+$k1敏捷","","3","0","0","0.1","0","0","0","0","0","3","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"850","+$k1生命力","","1","0","0","1.05","0","0","0","0","0","35","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"851","+$k1臨機應變","","40","0","0","0.15","0","0","0","0","0","5","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"852","+$k1耐力","","7","0","0","0.15","0","0","0","0","0","5","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"853","+$13650s1屠獸","","13650","0","0","0","0","0","0","0","0","0","0","0","31","0","0","0","1","0","3","0","0","0","0","0","0","0"
"854","+$13651s1元素殺手","","13651","0","0","0","0","0","0","0","0","0","0","0","31","0","0","0","1","0","3","0","0","0","0","0","0","0"
"856","+$k1力量","","4","0","0","0.15","0","0","0","0","0","5","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"857","+$k1法力","","0","0","0","0.9","0","0","0","0","0","50","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"863","+$k1招架","","14","0","0","0.165","0","0","0","0","0","10","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"864","+$k1武器傷害","","0","0","0","0","0","0","0","0","0","4","0","0","2","0","0","0","1","0","2","0","0","0","0","0","0","0"
"865","+$13697s1剝皮","","13697","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0"
"866","+$13625s1所有屬性","","13625","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0"
"883","+$k1敏捷","","3","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"884","+$k1護甲","","0","0","0","0.15","0","0","0","0","0","50","0","0","0","32","0","0","1","0","4","0","0","255","0","0","0","60"
"904","+$k1敏捷","","3","0","0","0.15","0","0","0","0","0","5","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"905","+$k1智力","","5","0","0","0.15","0","0","0","0","0","5","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"906","+$13838s1採礦","","13838","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0"
"907","+$k1臨機應變","","40","0","0","0.18","0","0","0","0","0","7","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"908","+$k1生命力","","1","0","0","1.5","0","0","0","0","0","50","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"909","+$13839s1草藥學","","13839","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0"
"910","+$k1敏捷和+$k2閃躲","","3","13","0","0.25","0.25","0","0","0","0","8","8","0","0","32","0","0","1","0","5","5","0","255","0","0","0","60"
"911","移動速度略微提升","","13889","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0"
"912","屠魔","","13907","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","1","0","1","0","0","0","0","0","0","0"
"913","+$k1法力","","0","0","0","1.22","0","0","0","0","0","65","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"923","+$k1閃躲","","13","0","0","0.15","0","0","0","0","0","5","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"924","+$k1閃躲","","13","0","0","0.06","0","0","0","0","0","2","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"925","+$k1閃躲","","13","0","0","0.09","0","0","0","0","0","3","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"927","+$k1力量","","4","0","0","0.2","0","0","0","0","0","7","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"928","+$13824s1所有屬性","","13824","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0"
"929","+$k1耐力","","7","0","0","0.2","0","0","0","0","0","7","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"930","+$13927s1%坐騎速度","","13927","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0"
"931","+$k1加速","","36","0","0","0.18","0","0","0","0","0","10","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"943","+$k1武器傷害","","0","0","0","0.1","0","0","0","0","0","3","0","0","42","32","0","0","1","0","2","0","0","255","0","0","0","60"
"963","+$k1武器傷害","","0","0","0","0.2","0","0","0","0","0","7","0","0","2","32","0","0","1","0","2","0","0","255","0","0","0","60"
"983","+$k1敏捷","","3","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","55","0","5","0","0","0","0","0","0","0"
"1003","毒皮毒液","","14795","0","0","0","0","0","0","0","0","20","0","0","26","0","0","0","1","15","1","0","0","0","0","0","0","0"
"1043","+$k1力量","","4","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1044","+$k1力量","","4","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1045","+$k1力量","","4","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1046","+$k1力量","","4","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1047","+$k1力量","","4","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1048","+$k1力量","","4","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1049","+$k1力量","","4","0","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1050","+$k1力量","","4","0","0","0","0","0","0","0","0","23","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1051","+$k1力量","","4","0","0","0","0","0","0","0","0","24","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1052","+$k1力量","","4","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1053","+$k1力量","","4","0","0","0","0","0","0","0","0","26","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1054","+$k1力量","","4","0","0","0","0","0","0","0","0","27","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1055","+$k1力量","","4","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1056","+$k1力量","","4","0","0","0","0","0","0","0","0","29","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1057","+$k1力量","","4","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1058","+$k1力量","","4","0","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1059","+$k1力量","","4","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1060","+$k1力量","","4","0","0","0","0","0","0","0","0","33","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1061","+$k1力量","","4","0","0","0","0","0","0","0","0","34","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1062","+$k1力量","","4","0","0","0","0","0","0","0","0","35","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1063","+$k1力量","","4","0","0","0","0","0","0","0","0","36","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1064","+$k1力量","","4","0","0","0","0","0","0","0","0","37","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1065","+$k1力量","","4","0","0","0","0","0","0","0","0","38","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1066","+$k1力量","","4","0","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1067","+$k1力量","","4","0","0","0","0","0","0","0","0","40","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1068","+$k1耐力","","7","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1069","+$k1耐力","","7","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1070","+$k1耐力","","7","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1071","+$k1耐力","","7","0","0","0.42","0","0","0","0","0","18","0","0","0","32","0","0","30","0","5","0","0","255","0","0","0","70"
