Id,Name,HordeName,EffectArg0,EffectArg1,EffectArg2,EffectScalingPoints0,EffectScalingPoints1,EffectScalingPoints2,TransmogPlayerConditionId,TransmogCost,IconFileDataId,EffectPointsMin0,EffectPointsMin1,EffectPointsMin2,ItemVisual,Flags,RequiredSkillId,RequiredSkillRank,ItemLevel,Charges,Effect0,Effect1,Effect2,ScalingClass,ScalingClassRestricted,ConditionId,MinLevel,MaxLevel
"359","+$k1 智力","","5","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"360","+$k1 全能","","40","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"361","+$k1 耐力","","7","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"362","+$k1 力量","","4","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"363","+$k1 敏捷","","3","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"364","+$k1 智力","","5","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"365","+$k1 全能","","40","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"366","+$k1 耐力","","7","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"367","+$k1 力量","","4","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"368","+$k1 敏捷","","3","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","30","0","5","0","0","0","0","0","0","0"
"369","+$k1 智力","","5","0","0","0.24","0","0","0","0","0","12","0","0","0","32","0","0","30","0","5","0","0","255","0","0","0","70"
"370","+$k1 全能","","40","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"371","+$k1 耐力","","7","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"372","+$k1 力量","","4","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"383","+$k1 护甲","","0","0","0","0","0","0","0","0","0","52","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"384","+$k1 护甲","","0","0","0","0","0","0","0","0","0","56","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"385","+$k1 护甲","","0","0","0","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"387","+$k1 护甲","","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"388","+$k1 护甲","","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"389","+$k1 护甲","","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"403","+$k1 敏捷","","3","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"404","+$k1 敏捷","","3","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"405","+$k1 智力","","5","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"406","+$k1 智力","","5","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"407","+$k1 全能","","40","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"408","+$k1 全能","","40","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"409","+$k1 耐力","","7","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"410","+$k1 力量","","4","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"411","+$k1 耐力","","7","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"412","+$k1 力量","","4","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"423","+$k1 法术强度","","45","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"424","+$k1 法术强度","","45","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"425","Black Temple Dummy","","9394","0","0","0","0","0","0","0","0","0","0","0","139","0","0","0","1","0","0","0","0","0","0","0","0","0"
"426","+$k1 法术强度","","45","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"427","+$9396s1 法术强度","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"428","+$k1 法术强度","","45","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"429","+$k1 法术强度","","45","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"430","+$k1 法术强度","","45","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"431","+$k1 法术强度","","45","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"432","+$k1 法术强度","","45","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"436","+$k1 爆击","","32","0","0","0","0","0","0","0","0","70","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"463","秘银盾刺（16-20）","","9782","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0"
"464","+$7215s1% 坐骑速度","","7215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0"
"483","磨快（+$k1 伤害）","","0","0","0","0.353","0","0","0","0","0","6","0","0","0","33","0","0","25","0","2","0","0","255","0","0","0","25"
"484","增重（+$k1 伤害）","","0","0","0","0.353","0","0","0","0","0","6","0","0","0","33","0","0","25","0","2","0","0","255","0","0","0","25"
"583","+$k1 敏捷/+$k2 全能","","3","40","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","5","5","0","0","0","0","0","0"
"584","+$k1 敏捷/+$k2 智力","","3","5","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","5","5","0","0","0","0","0","0"
"585","+$k1 敏捷/+$k2 耐力","","3","7","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","5","5","0","0","0","0","0","0"
"586","+$k1 敏捷/+$k2 力量","","3","4","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","5","5","0","0","0","0","0","0"
"587","+$k1 智力/+$k2 全能","","5","40","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","5","5","0","0","0","0","0","0"
"588","+$k1 智力/+$k2 耐力","","5","7","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","5","5","0","0","0","0","0","0"
"589","+$k1 智力/+$k2 力量","","5","4","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","5","5","0","0","0","0","0","0"
"590","+$k1 全能/+$k2 耐力","","40","7","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","5","5","0","0","0","0","0","0"
"591","+$k1 全能/+$k2 力量","","40","4","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","5","5","0","0","0","0","0","0"
"592","+$k1 耐力/+$k2 力量","","7","4","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","5","5","0","0","0","0","0","0"
"663","瞄准镜（+$k1 伤害）","","0","0","0","0.15","0","0","0","0","0","5","0","0","0","33","0","0","30","0","2","0","0","255","0","0","0","60"
"664","瞄准镜（+$k1 伤害）","","0","0","0","0.2","0","0","0","0","0","7","0","0","0","33","0","0","40","0","2","0","0","255","0","0","0","60"
"684","+$k1 力量","","4","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","30","0","5","0","0","0","0","0","0","0"
"723","+$k1 智力","","5","0","0","0.1","0","0","0","0","0","3","0","0","29","32","0","0","1","0","5","0","0","255","0","0","0","60"
"724","+$k1 耐力","","7","0","0","0.09","0","0","0","0","0","3","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"743","+$13418s1 潜行","","13418","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0"
"744","+$k1 护甲","","0","0","0","0.06","0","0","0","0","0","20","0","0","0","32","0","0","1","0","4","0","0","255","0","0","0","60"
"763","+$k1 盾牌格挡","","15","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","1","0","5","0","0","0","0","0","0","0"
"783","+$k1 护甲","","0","0","0","0.03","0","0","0","0","0","10","0","0","0","32","0","0","1","0","4","0","0","255","0","0","0","60"
"803","灼热武器","","13897","0","0","0","0","0","41116","25000","135805","0","0","0","25","256","0","0","1","0","1","0","0","0","0","0","0","0"
"805","+$k1 武器伤害","","0","0","0","0.13","0","0","0","0","0","4","0","0","2","32","0","0","1","0","2","0","0","255","0","0","0","60"
"823","+$k1 力量","","4","0","0","0.1","0","0","0","0","0","3","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"843","+$k1 法力值","","0","0","0","0.6","0","0","0","0","0","30","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"844","+$13611s1 采矿","","13611","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0"
"845","+$13614s1 草药学","","13614","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0"
"846","+$71691s1 钓鱼","","71691","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0"
"847","+$13624s1 所有属性","","13624","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0"
"848","+$k1 护甲","","0","0","0","0.09","0","0","0","0","0","30","0","0","0","32","0","0","1","0","4","0","0","255","0","0","0","60"
"849","+$k1 敏捷","","3","0","0","0.1","0","0","0","0","0","3","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"850","+$k1 生命值","","1","0","0","1.05","0","0","0","0","0","35","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"851","+$k1 全能","","40","0","0","0.15","0","0","0","0","0","5","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"852","+$k1 耐力","","7","0","0","0.15","0","0","0","0","0","5","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"853","+$13650s1 屠兽","","13650","0","0","0","0","0","0","0","0","0","0","0","31","0","0","0","1","0","3","0","0","0","0","0","0","0"
"854","+$13651s1 元素杀手","","13651","0","0","0","0","0","0","0","0","0","0","0","31","0","0","0","1","0","3","0","0","0","0","0","0","0"
"856","+$k1 力量","","4","0","0","0.15","0","0","0","0","0","5","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"857","+$k1 法力值","","0","0","0","0.9","0","0","0","0","0","50","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"863","+$k1 招架","","14","0","0","0.165","0","0","0","0","0","10","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"864","+$k1 武器伤害","","0","0","0","0","0","0","0","0","0","4","0","0","2","0","0","0","1","0","2","0","0","0","0","0","0","0"
"865","+$13697s1 剥皮","","13697","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0"
"866","+$13625s1 所有属性","","13625","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0"
"883","+$k1 敏捷","","3","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"884","+$k1 护甲","","0","0","0","0.15","0","0","0","0","0","50","0","0","0","32","0","0","1","0","4","0","0","255","0","0","0","60"
"904","+$k1 敏捷","","3","0","0","0.15","0","0","0","0","0","5","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"905","+$k1 智力","","5","0","0","0.15","0","0","0","0","0","5","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"906","+$13838s1 采矿","","13838","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0"
"907","+$k1 全能","","40","0","0","0.18","0","0","0","0","0","7","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"908","+$k1 生命值","","1","0","0","1.5","0","0","0","0","0","50","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"909","+$13839s1 草药学","","13839","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0"
"910","+$k1 敏捷，+$k2 躲闪","","3","13","0","0.25","0.25","0","0","0","0","8","8","0","0","32","0","0","1","0","5","5","0","255","0","0","0","60"
"911","加速略微提升","","13889","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0"
"912","屠魔","","13907","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","1","0","1","0","0","0","0","0","0","0"
"913","+$k1 法力值","","0","0","0","1.22","0","0","0","0","0","65","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"923","+$k1 躲闪","","13","0","0","0.15","0","0","0","0","0","5","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"924","+$k1 躲闪","","13","0","0","0.06","0","0","0","0","0","2","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"925","+$k1 躲闪","","13","0","0","0.09","0","0","0","0","0","3","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"927","+$k1 力量","","4","0","0","0.2","0","0","0","0","0","7","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"928","+$13824s1 所有属性","","13824","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0"
"929","+$k1 耐力","","7","0","0","0.2","0","0","0","0","0","7","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"930","+$13927s1% 坐骑速度","","13927","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0"
"931","+$k1 急速","","36","0","0","0.18","0","0","0","0","0","10","0","0","0","32","0","0","1","0","5","0","0","255","0","0","0","60"
"943","+$k1 武器伤害","","0","0","0","0.1","0","0","0","0","0","3","0","0","42","32","0","0","1","0","2","0","0","255","0","0","0","60"
"963","+$k1 武器伤害","","0","0","0","0.2","0","0","0","0","0","7","0","0","2","32","0","0","1","0","2","0","0","255","0","0","0","60"
"983","+$k1 敏捷","","3","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","55","0","5","0","0","0","0","0","0","0"
"1003","毒皮药膏","","14795","0","0","0","0","0","0","0","0","20","0","0","26","0","0","0","1","15","1","0","0","0","0","0","0","0"
"1043","+$k1 力量","","4","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1044","+$k1 力量","","4","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1045","+$k1 力量","","4","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1046","+$k1 力量","","4","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1047","+$k1 力量","","4","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1048","+$k1 力量","","4","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1049","+$k1 力量","","4","0","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1050","+$k1 力量","","4","0","0","0","0","0","0","0","0","23","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1051","+$k1 力量","","4","0","0","0","0","0","0","0","0","24","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1052","+$k1 力量","","4","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1053","+$k1 力量","","4","0","0","0","0","0","0","0","0","26","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1054","+$k1 力量","","4","0","0","0","0","0","0","0","0","27","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1055","+$k1 力量","","4","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1056","+$k1 力量","","4","0","0","0","0","0","0","0","0","29","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1057","+$k1 力量","","4","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1058","+$k1 力量","","4","0","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1059","+$k1 力量","","4","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1060","+$k1 力量","","4","0","0","0","0","0","0","0","0","33","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1061","+$k1 力量","","4","0","0","0","0","0","0","0","0","34","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1062","+$k1 力量","","4","0","0","0","0","0","0","0","0","35","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1063","+$k1 力量","","4","0","0","0","0","0","0","0","0","36","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1064","+$k1 力量","","4","0","0","0","0","0","0","0","0","37","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1065","+$k1 力量","","4","0","0","0","0","0","0","0","0","38","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1066","+$k1 力量","","4","0","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1067","+$k1 力量","","4","0","0","0","0","0","0","0","0","40","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"1068","+$k1 耐力","","7","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
